Date - Time,Lat,Long,Depth,Mag,Location
23 July 2019 - 05:38 PM,9.36,126.02,11,4.8,041 km N 83° E of Carrascal (Surigao Del Sur)
23 July 2019 - 04:40 PM,11.06,124.55,20,2,009 km N 47° W of Ormoc City (Leyte)
23 July 2019 - 03:23 PM,6.52,125.98,41,2.3,018 km S 38° W of Governor Generoso (Davao Oriental)
23 July 2019 - 02:40 PM,15.72,121.37,4,1.7,021 km S 79° W of Baler (Aurora)
23 July 2019 - 11:51 AM,13.22,124.59,25,2.6,047 km N 67° E of Prieto Diaz (Sorsogon)
23 July 2019 - 10:15 AM,6.03,126.28,89,2.4,068 km S 74° E of Don Marcelino (Davao Occidental)
23 July 2019 - 04:20 AM,10.26,125.44,4,2.6,018 km S 54° W of Loreto (Dinagat)
23 July 2019 - 02:33 AM,8.7,126.54,27,2.7,029 km S 67° E of Marihatag (Surigao Del Sur)
23 July 2019 - 02:16 AM,8.12,125.96,9,2.8,012 km N 18° W of Santa Josefa (Agusan Del Sur)
23 July 2019 - 12:45 AM,10.41,125.19,6,2.3,001 km N 17° W of Hinunangan (Southern Leyte)
22 July 2019 - 11:59 PM,8.72,126.48,22,2.5,022 km S 66° E of Marihatag (Surigao Del Sur)
22 July 2019 - 11:55 PM,9.78,124.7,20,2.4,014 km N 73° E of Anda (Bohol)
22 July 2019 - 11:51 PM,9.95,124.21,24,2,002 km S 84° W of Danao (Bohol)
22 July 2019 - 11:17 PM,11.56,121.12,20,2,062 km S 49° W of Caluya (Antique)
22 July 2019 - 10:01 PM,13.89,120.53,90,1.9,012 km N 62° W of Calatagan (Batangas)
22 July 2019 - 09:21 PM,9.35,125.9,9,2.3,005 km S 65° W of Carrascal (Surigao Del Sur)
22 July 2019 - 08:52 PM,10.63,122.42,17,2.1,017 km S 58° W of Iloilo City (Iloilo)
22 July 2019 - 05:17 PM,8.97,125.98,27,1.7,007 km N 73° W of San Miguel (Surigao Del Sur)
22 July 2019 - 01:45 PM,15.34,119.81,30,1.9,018 km N 87° W of Iba (Zambales)
22 July 2019 - 12:55 PM,14.36,125.24,93,2.5,112 km N 55° E of Gigmoto (Catanduanes)
22 July 2019 - 12:44 PM,20.75,120.85,27,3,121 km S 77° W of Itbayat (Batanes)
22 July 2019 - 12:06 PM,20.98,120.85,66,4.3,106 km N 79° W of Itbayat (Batanes)
22 July 2019 - 11:01 AM,6.48,126.45,45,2.6,046 km S 65° E of Governor Generoso (Davao Oriental)
22 July 2019 - 10:26 AM,6,125.64,134,1.8,013 km N 13° E of Jose Abad Santos (Davao Occidental)
22 July 2019 - 10:23 AM,9.82,126.05,26,2.8,007 km S 49° W of Pilar (Surigao Del Norte)
22 July 2019 - 09:44 AM,13.55,121.44,12,2.6,027 km S 67° E of Lobo (Batangas)
22 July 2019 - 09:29 AM,15.01,122.63,50,2.4,043 km N 40° E of Jomalig (Quezon)
22 July 2019 - 07:47 AM,9.33,125.86,7,2.6,010 km S 64° W of Carrascal (Surigao Del Sur)
22 July 2019 - 07:40 AM,9.35,125.88,3,2.8,008 km S 70° W of Carrascal (Surigao Del Sur)
22 July 2019 - 07:15 AM,9.3,125.95,5,3.3,008 km S 02° E of Carrascal (Surigao Del Sur)
22 July 2019 - 07:15 AM,10.34,125.05,23,1.4,004 km N 05° W of Libagon (Southern Leyte)
22 July 2019 - 06:25 AM,9.27,126.06,30,2,017 km S 47° E of Carrascal (Surigao Del Sur)
22 July 2019 - 06:15 AM,9.33,125.87,7,2,010 km S 63° W of Carrascal (Surigao Del Sur)
