Date - Time,Lat,Long,Depth,Mag,Location
17 November 2018 - 07:58 PM,8.39,125.72,52,4.3,013 km N 50° W of La Paz (Agusan Del Sur)
17 November 2018 - 07:50 PM,9.89,124.5,30,2.2,018 km N 27° W of Anda (Bohol)
17 November 2018 - 06:20 PM,12.48,125.3,9,2.6,005 km N 79° E of Mapanas (Northern Samar)
17 November 2018 - 06:12 PM,14.1,120.39,81,2.2,026 km N 84° W of Nasugbu (Batangas)
17 November 2018 - 05:49 PM,20.41,121.56,42,3.3,034 km N 76° W of Sabtang (Batanes)
17 November 2018 - 03:10 PM,10.78,122.28,14,2.6,004 km N 69° W of Tubungan (Iloilo)
17 November 2018 - 11:15 AM,5.17,126.76,1,3.7,145 km S 78° E of Sarangani (Davao Occidental)
17 November 2018 - 11:01 AM,11.72,124.26,5,2.5,011 km N 69° W of Kawayan (Biliran)
17 November 2018 - 10:03 AM,14.92,121.74,1,2.1,006 km S 74° W of Panukulan (Quezon)
17 November 2018 - 09:23 AM,13.51,120.03,7,2.4,034 km S 45° W of Looc (Occidental Mindoro)
17 November 2018 - 09:17 AM,8.74,126.51,36,2,024 km S 74° E of Marihatag (Surigao Del Sur)
17 November 2018 - 08:41 AM,14.05,120.28,68,2,037 km S 84° W of Nasugbu (Batangas)
17 November 2018 - 08:12 AM,18.65,121.12,86,2.6,006 km N 42° E of Claveria (Cagayan)
17 November 2018 - 07:26 AM,7.22,126.37,11,2.5,018 km N 88° W of Manay (Davao Oriental)
17 November 2018 - 04:20 AM,17.34,121.84,31,2.9,008 km N 30° E of Tumauini  (Isabela)
17 November 2018 - 03:17 AM,14.79,119.72,20,2.1,044 km S 66° W of San Antonio  (Zambales)
17 November 2018 - 03:06 AM,5.74,126.16,132,3,062 km S 75° E of Jose Abad Santos  (Davao Occidental)
17 November 2018 - 03:04 AM,5.76,126.32,29,2.1,079 km S 80° E of Jose Abad Santos  (Davao Occidental)
17 November 2018 - 02:54 AM,9.28,123.06,22,2.6,023 km s 87° W of Luzurriaga (Valencia)  (Negros Oriental)
17 November 2018 - 02:47 AM,13.38,120.21,1,3.4,028 km S 81° W of Paluan  (Occidental Mindoro)
17 November 2018 - 02:45 AM,12.67,120.36,1,2.4,047 km S 68° W of Sablayan  (Occidental Mindoro)
