Date - Time,Lat,Long,Depth,Mag,Location
26 June 2020 - 01:34 AM,13.86,120.84,7,2.6,008†km S 70∞ W of Lemery (Batangas)
26 June 2020 - 01:11 AM,8.14,123.19,34,2.7,016†km S 86∞ W of Dumingag (Zamboanga Del Sur)
26 June 2020 - 12:51 AM,14.45,122.1,1,3.3,034†km S 31∞ E of Polillo (Quezon)
26 June 2020 - 12:41 AM,10.63,123.98,8,2.5,006†km N 39∞ W of Carmen (Cebu)
25 June 2020 - 11:41 PM,8.74,127.25,33,2.4,109†km N 68∞ E of Hinatuan (Surigao Del Sur)
25 June 2020 - 10:36 PM,8.87,126.21,28,2.9,011†km S 62∞ W of Cagwait (Surigao Del Sur)
25 June 2020 - 10:02 PM,17.68,120.48,24,2.7,008†km N 72∞ E of Santo Domingo (Ilocos Sur)
25 June 2020 - 09:42 PM,9.46,126.29,26,1.9,023†km N 29∞ E of Cortes (Surigao Del Sur)
25 June 2020 - 09:24 PM,13.66,123.36,19,2,015†km N 40∞ E of Pili (Camarines Sur)
25 June 2020 - 09:07 PM,6.9,124.91,16,2.6,010†km N 60∞ E of Tulunan (Cotabato)
25 June 2020 - 06:16 PM,6.04,126.5,51,2.4,082†km S 35∞ E of Governor Generoso (Davao Oriental)
25 June 2020 - 05:59 PM,5.89,126.97,73,3.2,130†km S 50∞ E of Governor Generoso (Davao Oriental)
25 June 2020 - 05:50 PM,5.85,126.5,32,3.9,099†km S 88∞ E of Jose Abad Santos (Davao Occidental)
25 June 2020 - 04:27 PM,14.13,120.43,114,2.3,022†km N 76∞ W of Nasugbu (Batangas)
25 June 2020 - 04:05 PM,6.89,124.89,25,2.3,008†km N 57∞ E of Tulunan (Cotabato)
25 June 2020 - 03:38 PM,6.89,124.8,29,2.6,005†km N 32∞ W of Tulunan (Cotabato)
25 June 2020 - 03:20 PM,20.59,121.92,42,3.7,015†km N 21∞ W of Basco (Batanes)
25 June 2020 - 03:07 PM,18.53,122.09,15,2.2,010†km N 30∞ W of Santa Ana (Cagayan)
25 June 2020 - 03:07 PM,9.32,125.33,25,2.2,021†km S 84∞ W of Jabonga (Agusan Del Norte)
25 June 2020 - 02:21 PM,5.81,125.61,27,3.1,040†km S 64∞ E of Malapatan (Sarangani)
